"VESTIGINGSNUMMER","url"
"10SX00",NA
"10SZ00","http://www.obsjaarfke.nl/Portals/0/Documenten/schoolgids%20J%2017-18.pdf"
"10TA00",NA
"10TB00",NA
"10TE00",NA
"10TH00","http://www.odbszuidwester.nl/images/pdfDocumenten/Schoolgids Baasis 1516.pdf"
"10TO00",NA
"10TP00",NA
"10TQ00",NA
"10TR00",NA
"10TT00",NA
"10UB00","http://www.destraap.nl/wp-content/uploads/2016/06/schoolgids-17-18.pdf"
"10UC00","http://www.gearhing.nl/assets/Uploads/Docs/Subsite-0/Gearhing-Personeelsgids-2016-A6-definitief.pdf"
"10UG00",NA
"10UJ00",NA
"10UJ01",NA
"10UN00",NA
"10UP00",NA
"10UU00","https://basisschoolopavontuur-live-b613c9c49c0e-97d2afd.aldryn-media.io/cms_page_media/29/160711%20definitief%20Schoolgids%202016-2017.pdf"
"10UV00","https://www.vanreenenschool.nl/syndeo_data/media/schoolgids/schoolgids_2016-2017_.pdf"
"10UW00","https://obsdrtheundevries-live-449a4821df06473d-7b74c71.aldryn-media.io/files/dr%20Theun%20de%20Vriesskoalle%20schoolgids%202017-2018%20(2).pdf"
"10UX00","https://develdwikke.talentwesterveld.nl/wp-content/uploads/sites/2/2017/09/Schoolgids-VELDWIKKE-2017-2018.pdf"
"10UZ00","http://www.obsdeschovenhorst.nl/Portals/34/Documenten/SchoolgidsSH2016-2017.pdf"
"10VA00","http://janthiesschool.nl/wp-content/uploads/2017/05/Informatiegids-Passend-Onderwijs-Voor-ouders-2014.pdf"
"10VB00","https://www.padland.nl/images/Documenten/schoolgids%2017-18%20Padland.pdf"
"10VC00",NA
"10VH00","http://www.jan-ligthart.nl/images/openbare-documenten/Schoolgids-Jan-Ligthart-17-18.pdf"
"10VK00",NA
"10VM00","https://www.obsdekei.nl/content/31464/download/clnt/74097_Schoolgids_Kei_2017-2018.pdf"
"10VP00",NA
"10VR00","http://obsdarwin.nl/wp-content/uploads/sites/11/2016/09/schoolgids-darwin-2016-2017.pdf"
"10VR01",NA
"10VU00","https://www.obswiekslag.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018.pdf"
"10VV00",NA
"10WF00",NA
"10WG00",NA
"10WH00",NA
"10WI00",NA
"10WN00","https://www.deltascholen.org/delta_C03/UploadData/images/61/2942/0/Schoolgids-2017-20181-definitief.pdf"
"10WO00",NA
"10WQ00",NA
"10WT00","http://www.bsdecirkelamstelveen.nl/bestanden/De_Cirkel_Schoolgids_2017-2018.pdf"
"10WU00",NA
"10WW00","http://www.kcsamenstroom.nl/bestanden/455139/Kindcentrumgids-de-Samenstroom-17-18.pdf"
"10WZ00",NA
"10XB00",NA
"10XC00",NA
"10XE00","http://www.burchtrietheim-onzewijs.nl/wp-content/uploads/sites/34/2013/10/Schoolgids-2017-2018.pdf"
"10XF00","https://www.bscarillon.nl/files/carillon/Schoolgidsen/schoolgids_2017-2018.pdf"
"10XG00",NA
"10XJ00","http://www.eersterith.nl/wp-content/uploads/sites/22/2015/01/20172018-Schoolgids-ER.pdf"
"10XK00",NA
"10XL00",NA
"10XM00",NA
"10XO00",NA
"10XP00",NA
"10XR00","https://www.petrusbandenschool.nl/bestanden/445049/SCHOOLGIDS-20162017.pdf"
"10XS00",NA
"10XU00",NA
"10XV00",NA
"10YA00",NA
"10YD00","http://bonifatiusschoolwoudsend.nl/wp-content/uploads/2017/07/Schoolgids-2017-2018.pdf"
"10YE00","http://www.vlasgaard.nl/bestanden/402045/schoolgids-basisonderwijs-2016.pdf"
"10YF00","https://dediamant.kerobei.nl/content/PantaRhei/docs/SCHOOLGIDS-beknopt.pdf"
"10YG00","http://www.hetmolenveld.nl/wp-content/uploads/2014/10/Molenveld-schoolgids-2017-2018.pdf"
"10YH00","https://beurthonk-live-acd60f8fc3a741239f257651-93cb65c.aldryn-media.io/files/beurthonk/Schoolgids%20Beurthonk%202016-17%20(5).pdf"
"10YI00","http://cbsdepijler-ijsselstein.fluenta.nl/uploads/files/Schoolgids%20De%20Pijler%202017-2018.pdf"
"10YO00","http://hoeksteen.pentaprimair.nl/qsites/files/000001920/Schoolgids 2017-2018.pdf"
"10YP00",NA
"10YQ00",NA
"10YR00","https://www.sthenricusschool.nl/upload/197-Schoolgids_2017-2018.pdf"
"10YS00",NA
"10YW00","http://www.cbs-deparel.nl/gids/../downloads/Schoolgids1718.pdf"
"10YZ00","http://www.jozefschooloudewater.nl/images/artikelen_17_18/algemeen/Schoolgids_2017-2018.pdf"
"10ZF00","https://wskogezamenlijk.blob.core.windows.net/website/UploadBestanden/Schoolgids-2017-2018-(1).pdf"
"10ZI00","https://www.kbsnoorderpoort.nl/wp-content/uploads/2017/12/Schoolgids-2017-2018-KBS-Noorderpoort-St.-Initia-Dongen.pdf"
"10ZK00",NA
"10ZM00","http://www.kievitsloop.nl/wp-content/uploads/sites/18/2016/12/Schoolgids-2016-2017-Kievitsloop.pdf"
"10ZN00",NA
"10ZO00","http://wr02.web2work.nl/Portals/1401/docs/Basisschool/schoolgids%202011-2015.pdf"
"10ZO02","http://wr02.web2work.nl/Portals/1401/docs/Basisschool/schoolgids%202011-2015.pdf"
"10ZS00",NA
"10ZT00","https://www.deltascholen.org/delta_C03/UploadData/images/50/796/0/Schoolgids-2017-2018-.pdf"
"10ZW00","https://www.deliaan.nl/downloads/Schoolgids%202015-2019%20de%20Liaan%2C%20deel%201.pdf"
"10ZY00",NA
"10ZZ00","https://www.parelhuizen.nl/userdata/file/schoolgids 2016-2017.pdf"
"11AA00",NA
"11AK00",NA
"11AL00",NA
"11AM00","http://hetpalethattem.nl/wp-content/uploads/sites/21/2016/11/schoolgids-uitgebreid-2017-2018-website.pdf"
"11AO00",NA
"11AT00",NA
"11AV00","http://www.dedorpsschool.nl/bestanden/469170/schoolgids-2017-2018-def.pdf"
"11AY00","http://www.godelindeschool.nl/publish/pages/161/schoolgids_2017-2018def.pdf"
"11AZ00",NA
"11BF00","https://demienskip-live-74327f417f284728a0b5b1-5d86901.aldryn-media.com/files/Schoolgids%202017-2018%20versie%200.1.pdf"
"11BL00",NA
"11BO00","https://spcordejager-live-0b922c0f8d4a46368d0c3-aebd295.aldryn-media.io/files/Schoolgids%20RdJ%202017-2018%20DEF.pdf"
"11BP00",NA
"11BQ00","http://www.willibrordus.nl/Portals/734/docs/2014-2015%20schoolgids%20Willibrordus.pdf"
"11BS00","https://www.adwaita.nl/wp-content/uploads/sites/20/2016/05/Adwaita_schoolgids_2016-2017_lr-3.pdf"
"11BT00",NA
"11BU00",NA
"11BW00","http://www.braambos.nl/Downloads/Schoolgids.pdf"
"11CA00",NA
"11CB00","https://www.kristalla.nu/upload/197-Schoolgids_Kristalla_2017-2018.pdf"
"11CC00",NA
"11CF00","http://www.pbsheemstede.nl/project/userfiles//schoolgids_pbs_1718.pdf"
"11CF01",NA
"11CG00","http://oranje-nassauschool.schoolsunited.info/syndeo_data/media/20142015/Schoolgids_2014-2015.pdf"
"11CK00",NA
"11CM00","http://www.bs-derank.nl/wp-content/uploads/2017/07/Schoolgids-2017-2018.pdf"
"11CO00","http://www.deholm.nu/wp-content/uploads/2014/03/SCHOOLgids2017-2018.pdf"
"11CP00","https://www.prinsbernhardschooldordrecht.nl/Media/view/28008/1-8 020914 Brief schoolgids 2014-2015.pdf"
"11CS00","http://www.bsodaschool.nl/Documents/3c2355e9-d4a3-490f-ae9c-6718e58ec74d/schoolgids%20deel%201%20schoolspecifieke%20informatie%20%202017-2018.pdf"
"11CT00","http://www.decaleidoscoop.cnsede.nl/Portals/52/docs/Schoolgids%202014-2015.pdf"
"11CY00","http://www.kindcentrumdeschaapskooi.nl/wp-content/uploads/2018/01/Schoolgids-Kindcentrum-de-Schaapskooi-2017-2018-v170118.pdf"
"11CZ00",NA
"11DA00",NA
"11DE00","http://www.pcbshetkompas.nl/content/13177/download/clnt/70043_schoolgids_2015-2016.pdf"
"11DG00",NA
"11DH00",NA
"11DJ00","http://www.hwagveld.nl/images/pdfjes/20172018/Schoolgids_20172018.pdf"
"11DN00","http://www.stjozefloil.nl/bestanden/468262/kalender-voor-ouders-in-schoolgids-2017-2018.pdf"
"11DO00",NA
"11DS00","https://www.rkbsdehofstee.nl/files/hofstee/Schoolgids_2017-2018.doc.pdf"
"11DV00","https://www.cbsdegraankorrel.nl/syndeo_data/media/Documenten/Schoolgids_2017-2018__5_.pdf"
"11DW00",NA
"11DX00","https://www.depaperclip.nl/content/26344/download/clnt/76408_Schoolgids_2017_2018.pdf"
"11DX01","https://www.depaperclip.nl/content/26344/download/clnt/76408_Schoolgids_2017_2018.pdf"
"11DZ00","http://www.bs-st-jozef.nl/bestanden/460492/Schoolgids-Basisschool-Sint-Jozef-2017-2018.pdf"
"11ED00","http://www.stefanusschool.nl/bestanden/454359/SKOR-Stefanus-Schoolgids.pdf"
"11EF00",NA
"11EI00",NA
"11EN00","http://www.drie1.nl/Portals/11/docs/schoolgids%20-%202014-2015.pdf"
"11EO00",NA
"11ER00","https://www.bsspringplank.nl/sophia_C01/UploadData/images/16/90/0/DE-SPRINGPLANK---SCHOOLGIDS.pdf"
"11EU00","http://www.agnesschool.nl/bestanden/423884/Schoolgids-2016-2017.pdf"
"11EW00",NA
"11EY00","http://www.oleanderhof-onzewijs.nl/wp-content/uploads/sites/36/2015/11/Schoolgids-2015-2016.pdf"
"11FA00",NA
"11FB00","http://www.degrondtoon.nl/phocadownloadpap/userupload/mathilde/Schoolgids 2017-2018 algemene deel.pdf"
"11FC00",NA
"11FD00","http://www.debronstroe.nl/bestanden/454691/Schoolgids-versie-2017---def.pdf"
"11FE00",NA
"11FG00",NA
"11FI00","https://www.svdohoevelaken.nl/media/bestanden/schoolgids2017-2018.pdf"
"11FK00",NA
"11FO00","http://www.meander-ikt.nl/docs/wie-zijn-wij/Schoolgids%20de%20Meander%202016-2017HT.pdf"
"11FQ00",NA
"11FR00","https://www.sjaloomschool.com/uploads/file/Schoolgids/schoolgids 2017-2018 publicatie website.pdf"
"11FW00",NA
"11FX00",NA
"11FX02",NA
"11FY00","https://www.obssameneen.nl/UserFiles/tinymce_files/downloads/Schoolgids-2017-2018.pdf"
"11FZ00","http://plantijn.org/wp-content/uploads/2010/11/Schoolgids-2016-2017-versie-1.pdf"
"11GC00",NA
"11GF00","http://www.obshendrikwester.nl/Portals/0/School/Schoolgids%20HW%202016-2017_1.pdf"
"11GK00","https://www.bosrand-kerkenveld.nl/syndeo_data/media/schoolgids/schoolgids_17-18_laatste_versie.pdf"
"11GM00",NA
"11GR00",NA
"11GS00","https://www.obsbaalder.nl/syndeo_data/media/schoolgids/schoolgids_OBS_Baalder_2017-2019.pdf"
"11GT00","https://www.vanrandwijkschool.nl/syndeo_data/media/kees/Algemene_schoolgids_2017-2018_Randwijkschool.pdf"
"11GX00","https://www.dekeg.nl/bestanden/457189/schoolgids-2017-2018.pdf"
"11HC00","https://www.voorwegschool.nl/wp-content/uploads/2017/11/Voorwegschool-Schoolgids-2017-2018.pdf"
"11HD00",NA
"11HD01",NA
"11HF00","http://www.eexterbasisschool.nl/attachments/article/29/schoolgids EB 17-18.pdf"
"11HH00",NA
"11HJ00","http://www.pipegaal.nl/assets/Uploads/Docs/Subsite-25/Schoolgids-Gearhing-onderwijsteam-2-2017-2018-def-.pdf"
"11HK00","http://www.obsdezwaluw.nl/bestanden/458657/Kleine_Schoolgids_17-18.pdf"
"11HN00",NA
"11HS00",NA
"11HS01",NA
"11HU00",NA
"11HW00",NA
"11IF00",NA
"11IH00",NA
"11IJ00",NA
"11IP00",NA
"11IQ00","http://www.eskampen.nl/wp-content/uploads/2017/08/Schoolgids-daltonschool-De-Eskampen-17-18-def-1.pdf"
"11IR00","http://obsdezandloper.nl/files/Schoolgids_2017-_2018.pdf"
"11IS00",NA
"11IZ00",NA
"11JA00","http://holterenk.nl/school/assets/templates/holterenk/files/Holterenk schoolgids 2017 - 2018 definitief.pdf"
"11JJ00","https://www.obsdevlonder.com/informatie/informatie/downloads/6769-Schoolgids 2017-2018.pdf"
"11JQ00","https://www.obsdezuidwester.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018_def.pdf"
"11JR00",NA
"11JV00","http://www.hetvlotichtus-onzewijs.nl/wp-content/uploads/sites/39/2017/12/Hetvlot-2017-2018-schoolgids.pdf"
"11JV01",NA
"11JX00","https://dacostaschool.net/wp-content/uploads/2016/09/16006CNS-schoolgids2016-DacostaN-c1.pdf"
"11JX01",NA
"11KB00",NA
"11KC00",NA
"11KE00",NA
"11KG00","http://www.triangelgouda.nl/schoolgidsen/schoolgids%20deel%202%20en%20kalender%20alles%20definitief.pdf"
"11KJ00","http://www.thomasschool.nl/content/18/Schoolgids 2017-2018.pdf"
"11KM00",NA
"11KN00","http://delichtbaak.nl/contentfiles/delichtbaak/Document/32584/32584330.pdf"
"11KO00","http://www.kleinerf.nl/bestanden/455444/Kindcentrumgids-2017-2018.pdf"
"11KQ00","://docs.google.com/viewer?embedded=true&url=http%3A%2F%2Fwww.desluiszeist.nl%2Fsites%2Fdefault%2Ffiles%2Fpdf_embed%2FSchoolgids%25202017-2018.pdf"
"11KR00",NA
"11KS00",NA
"11KW00",NA
"11LB00","http://www.driehuisschool.nl/wordpress/wp-content/uploads/2014/02/Schoolgids-Driehuis-2017-2018.pdf"
"11LE00",NA
"11LG00",NA
"11LH00","https://www.montessori-lindenholt.nl/media/1247/schoolplan 2015-2019.pdf"
"11LI00","http://www.debosbouwers.nl/website/wp-content/uploads/2011/10/Bosbouwers-jaargids-2017-2018.pdf"
"11LJ00","https://cms.onlinebase.nl/userfiles/c1vanharte/file/Schoolgids_17-18_Van_Harte_School.pdf"
"11LK00",NA
"11LL00",NA
"11LL01",NA
"11LO00","http://www.st-jorisschool.nl/downloads/schoolgids/schoolgids%202017-2018.pdf"
"11LP00",NA
"11LR00",NA
"11LR01","https://www.cbsdeakker.nl/docs/Schoolgids_internetversie.pdf"
"11LS00",NA
"11LT00","http://www.bsoventje.nl/wordpress/../uploads/2016/06/170714-BS-Oventje-schoolgids-2017-2018.pdf"
"11LY00","https://frankendaelschool.nl/wp-content/uploads/2017/11/Schoolgids-Frankendael-2017-2018.pdf"
"11MA00",NA
"11MB00",NA
"11MC00","http://www.kofschip-ettenleur.nl/wp-content/uploads/2015/01/Schoolgids-2015-2016-TKF.pdf"
"11MD00","https://www.pastoormiddelkoopschool.nl/upload/197-Schoolgids_RKBS_Pastoor_Middelkoop_2017-2018.pdf"
"11MG00","http://klimop-bs.nl/images/pdf/Klimop_Schoolgids_2013-2014.pdf"
"11MI00","https://www.agnetendal.nl/-uploads/files/insite/schoolgids-agnetendal-2017-20181111.pdf"
"11MK00","http://www.mariaschool-oudewater.nl/content/25263/download/clnt/77467_Schoolgids_2017-2018_webversie.pdf"
"11MN00","http://www.st-ursula.nl/files/Infogids-2017-2018-basisschool-St.-Ursula.pdf"
"11MO00","https://www.coninxhof.nl/bestanden/453846/Schoolgids_BS_Coninxhof_2015-2019-%282%29.pdf"
"11MP00",NA
"11MR00","https://natuurlijk.kerobei.nl/content/Natuurlijk/Schoolgids_2017-2018._def..docW.pdf"
"11MS00","https://www.sterrenschooldeschittering.nl/bestanden/462121/Schoolgids_de_Schittering_17-18.pdf"
"11MW00",NA
"11MZ00",NA
"11NC00","http://maria-basisschool.nl.puma.webvanced.net/wp-content/uploads/Schoolgids-2016-2017-definitief-test.pdf"
"11NE00",NA
"11NH00","http://www.bsdevonder.nl/bestanden/455370/Schoolgids-bs--De-Vonder-2017-2018-definitieve-versie.pdf"
"11NM00",NA
"11NT00",NA
"11NU00","http://www.comeniusschool.nl/phpimg/52f9883aec3f60dcaff/schoolgids-201718.pdf"
"11OA00","http://www.omnisscholen.nl/sites/default/files/uploads/schoolgids_fvb_17-18.pdf"
"11OA03","http://www.omnisscholen.nl/sites/default/files/uploads/schoolgids_de_meidoorn_17-18.pdf"
"11OA04",NA
"11OB00","http://www.degoudenkraal.nl/wp-content/uploads/2014/11/Schoolgids-2016-2017.pdf"
"11OC00","https://www.obsdeachtsprong.nl/bestanden/464755/Schoolgids-OBS-De-Achtsprong-2017-2018.pdf"
"11OC02",NA
"11OD00",NA
"11OD01",NA
"11OE00",NA
"11OH00",NA
"11OJ00",NA
"11ON00","http://piusx.eu/wp-content/uploads/2015/06/schoolgids-pius.pdf"
"11OR00",NA
"11OT00",NA
"11OU00",NA
"11OX00",NA
"11PE00",NA
"11PF00",NA
"11PJ00",NA
"11PM00",NA
"11PP00",NA
"11PS00",NA
"11PT00",NA
"11PW00",NA
"11QB00","https://www.kbsfranciscus.nl/wp-content/uploads/2017/10/Schoolgids-KBS-Franciscus-.pdf"
"11QC00","http://www.detriangel-emmeloord.nl/docs/schoolgids/SchoolgidsTriangel2017-2018.pdf"
"11QD00",NA
"11QG00","https://vlieberg.nl/wp-content/uploads/schoolgids2-17-2018.pdf"
"11QH00","http://www.kbsdehoeksteen.nl/Portals/737/docs/Website%20alg/Huiswerkgids%20jul14.pdf"
"11QK00","http://www.lucasbatau.nl/bestanden/455172/SCHOOLGIDS-2017-2018-DEF-.pdf"
"11QL00","https://www.dedobbelsteen.nl/schoolgids.pdf"
"11QN00","http://www.paulusschool-rutten.nl/docs/schoolgids-beleid-protocollen/schoolgids%202017-2018%20def.pdf"
"11QO00","http://www.basisschoolfloriant.nl/bestanden/454938/17256-SKOR-Floriant-Schoolgids-WEB.pdf"
"11QQ00","http://www.spinmolen.nl/uploads/files/Concept%20Schoolgids%20Spinmolen%20cursusjaar%20'17%20-%20'18%20per%2007-06-2017.pdf"
"11QT00",NA
"11QU00","http://www.depolderhof.nl/wp-content/uploads/2014/11/Schoolgids-2016-2017.pdf"
"11QV00",NA
"11QV04","http://www.schakelklaspurmerend.nl/images/schakelklas/2017-2018%20schakelklas.pdf"
"11QW00","http://www.kinderburg.nl/sophia_C01/UploadData/images/11/1035/0/schoolgids--2017-2018.pdf"
"11QY00","https://deschakelwoerden-live-16aaa00751a94e1b-f25881b.aldryn-media.com/files/schoolgids%2017-18.pdf"
"11QY01",NA
"11QZ00","https://www.jacobaschool.nl/syndeo_data/media/Schoolgids_2017-2018__1_.pdf"
"11RC00",NA
"11RD00",NA
"11RF00",NA
"11RG00","https://www.deboomladder.nl/content/26352/download/clnt/77016_schoolgids_2017-2018,_wordversie_conc-defin._29-06-17.pdf"
"11RH00","https://www.rehobothhuizen.nl/userdata/file/Schoolgids%2017-18(1).pdf"
"11RI00","http://www.vanpanhuys.pentaprimair.nl/qsites/files/000001910/160830 Schoolgids Van Panhuys 2016-2017.pdf"
"11RK00",NA
"11RL00","http://www.talentrijk-ikt.nl/docs/Schoolgids%202017-2018%20Talentrijk.pdf"
"11RO00","https://olijfboom.school/syndeo_data/media/schoolgids/170913_Schoolgids_2017-2018.pdf"
"11RP00","http://www.kcdewijboom.nl/digidact_C02/UploadData/images/30/1640/0/Schoolgids-deel-2-de-Wijboom-2017-2018.pdf"
"11RR00",NA
"11RS00",NA
"11RT00","http://www.obszuidooster.nl/bestanden/462936/Schoolgids-2017-2018.pdf"
"11RU00","http://www.obs-delijster.nl/bestanden/schoolgids-dl-1-2017-2018.pdf"
"11RW00",NA
"11RX00","http://www.jlswapenveld.nl/Portals/19/201708-JLS-Schoolgids-10.pdf"
"11RY00",NA
"11SJ00",NA
"11SK00","https://www.jvscas.nl/syndeo_data/media/schoolgids/141201__DECEMBER_2014.pdf"
"11SO00",NA
"11SX00","http://www.hobbitleusden.nl/images/documenten/2015_2016/Schoolgids%202016-2017%20definitief%202.pdf"
"11TC00","http://www.bsdelepelaar.nl/fileadmin/Brinkschool/Schoolgids/08_-_De_Lepelaar_-_Kalender_1415_VB.pdf"
"11TD00",NA
"11TI00",NA
"11TN00",NA
"11TQ00",NA
"11TR00","https://www.kiwi-app.biz/obs-julianaschool/upload/files/SCHOOLGIDS1718.pdf"
"11TY00","http://www.obsdestroom.nl/bestanden/460324/Schoolgids-2017-2018-KC-De-Stroom.pdf"
"11TZ00","http://www.tweespan-lemmer.nl/assets/Uploads/Docs/Subsite-15/SCHOOLGIDS-2016-2018.pdf"
"11UA00",NA
"11UC00","https://www.boswaid.nl/syndeo_data/media/2016-2017/Informatie-gids_ouders_2016-2017.pdf"
"11UD00",NA
"11UD01",NA
"11UF00",NA
"11UG00","http://www.depiramide-erm.nl/syndeo_data/media/schoolgids/schoolgids.pdf"
"11UH00","https://hobbedob-live-b9153b8099574138b57b61ef5-95df3c6.aldryn-media.io/files/SCHOOLGIDS%20HOBBEDOB%202017-2018.pdf"
"11UJ00","http://www.swsdedobbe.nl/bestanden/428836/schoolgids_SWS_de_Dobbe_2016-2017.pdf"
"11UM00",NA
"11UN00","https://oosterveldschool.talentwesterveld.nl/wp-content/uploads/sites/8/2017/10/Schoolgids-Oosterveldschool-2017-2018.pdf"
"11UO00","http://haarschool.nl/informatie/assets/templates/haarschool/files/Documenten/Algemene informatie/Schoolgids 2017-2018 .pdf"
"11UQ00",NA
"11UQ01",NA
"11UR00","https://www.obswilpachterhoek.nl/Portals/644/docs/schoolgids%202012-2013%20%2014-09-12.pdf"
"11UY00","http://www.obsdevuurvlinder.org/site/wp-content/uploads/2016/09/Schoolgids-2017-2018.pdf"
"11UZ00","https://www.obs-dewiekslag.nl/informatie/downloads/6851-Schoolgids-17-18-OBS-De-Wiekslag.pdf"
"11VA00","http://www.obsarendshorst.nl/Portals/28/Schoolgids%20de%20Arendshorst%202017-2018.pdf"
"11VF00",NA
"11VK00",NA
"11VM00",NA
"11VN00","http://www.koninginjulianaschool.net/fileadmin/user_upload/juliana/documenten/Schoolgids_Julianaschool_2017-2018.pdf"
"11VO00",NA
"11VP00",NA
"11VQ00",NA
"11VR00","http://mobilecms.blob.core.windows.net/appfiles/app_1582/GenericList/Schoolgids_2017-2018.pdf"
"11VU00","http://www.cirkelgouda.nl/cp/uploads/hipe_content/schoolgids-2017-2018(1).pdf"
"11VV00","http://www.debaskuul.nl/bestanden/466861/Schoolgids--2017-2018.pdf"
"11VZ00","http://kompasassen.nl/contentfiles/kompasassen/Document/22945/22945097.pdf"
"11WB00",NA
"11WC00","http://www.dedompelaar.nl/bestanden/461242/kindcentrumgids-2017-2018.pdf"
"11WD00",NA
"11WG00","http://www.hetlover.nl/content/files/Gidsouders%20- boekje Welkom 2014-2015.pdf"
"11WI00",NA
"11WN00","https://dewindroosmijdrecht.nl/uploads/Schoolgids_20172018.pdf"
"11WP00","http://www.sintemaerte.nl/wp-content/uploads/sites/3/2014/06/schoolgids-Sinte-Maerte-2017-2018.pdf"
"11WU00",NA
"11WV00",NA
"11WZ00",NA
"11XA00","http://assets.cms.socialschools.nl.s3.amazonaws.com/files/kompas_pcsv/KompasSchoolgds1617.pdf"
"11XF00","http://anker.pentaprimair.nl/qsites/files/000001926/documenten/Schoolgids%202017-2018.pdf"
"11XH00",NA
"11XI00",NA
"11XJ00",NA
"11XK00",NA
"11XK01",NA
"11XL00","http://www.devincent-ettenleur.nl/wp-content/uploads/2015/01/Schoolgids-2016-2018-Vincent.pdf"
"11XM00",NA
"11XQ00",NA
"11XS00",NA
"11XU00",NA
"11XY00","https://www.bsdegroenling.nl/media/upload/files/Schoolgids%202017-2018%20BS%20De%20Groenling%20update.pdf"
"11XZ00","http://portal.aanloopboz.nl/UserFiles/Files/Schoolgids_Aanloop_2017-2018_DEF.pdf"
"11YA00","https://klingerberg.kerobei.nl/content/Klingerberg/docs/Schoolgids_deel_A_2017-2018.pdf"
"11YE00","http://www.airborneschool.nl/airborneschool-2015/download/common/schoolgids-airborneschool-2015-2016-versie-2.pdf"
"11YI00","http://www.pcbhetbaken.nl/images/documenten/Schoolgids Het Baken 2017-2018 inspectie.pdf"
"11YL00",NA
"11YP00","https://www.arkhuizen.nl/userdata/file/schoolgids%202017-2018(1).pdf"
"11YV00","http://www.eshoek.nl/wp-content/uploads/2013/10/2017-09-01-Informatie-Eshoek-Schoolgids-schooljaar-2017-2018.pdf"
"11YW00","http://www.detwilling.nl/library/media/13-070213-schoolgids2011-2014.pdf"
"11YX00",NA
"11ZC00","http://www.kcsterrenbosch.nl/digidact_C02/UploadData/images/38/508/0/schoolgids-2015-2019-vast-_1_.pdf"
"11ZE00",NA
"11ZI00","https://holdersnest-live-614a21eab0284f0b82736-e2a3d8c.aldryn-media.com/files/holdersnest/schoolgids%202017-2018%20Holdersnest.pdf"
"11ZL00",NA
"11ZM00",NA
"11ZP00",NA
"11ZQ00","http://www.jozefschool-schiedam.nl/Portals/732/docs/PDF-documenten/lr-87041-onderwijsgids-po-2015-2016-v2-definitief.pdf"
"11ZU00",NA
"11ZW00","http://www.vesterhavet.nl/syndeo_data/media/pictures/gids/Schoolgids_Vesterhavet_Digitaal_DEFpdf.pdf"
"12AC00","https://www.dekoningslinde.com/syndeo_data/media/schoolgids2016-2017.pdf"
"12AF00",NA
"12AI00",NA
"12AL00","http://www.bseerschot.nl/Documents/50eacba7-3cec-4641-a752-5e4d8b1e4425/Schooldocumenten/SCHOOLGIDS%202017-2018-versie12102017.pdf"
"12AM00","http://www.beatrix.cnsede.nl/Portals/41/docs/Ons%20onderwijs/2014-2015%20A4%20schoolgids%20definitief%20met%20illustraties.pdf"
"12AQ00",NA
"12AR00",NA
"12AT00","http://www.bswandelbos.nl/wp-content/uploads/2014/03/20170926_Wandelbos_schoolgids_2017-2018.pdf"
"12AU00","https://www.sterrekijker.nl/Media/view/61625/Informatiegids 01-07-2016.pdf"
"12AV00","https://dearke-meilan.nl/friksbeheer/wp-content/uploads/2012/12/Schoolgids-CBS-De-Arke-2017-2018.pdf"
"12AW00","http://www.kirkeveldsje.nl/sites/default/files/Schoolgids%202017-2018%20DEFINITIEF_0.pdf"
"12AY00",NA
"12BF00","https://www.campuscolumbus.nl/content/26353/download/clnt/52767_Campusgids.pdf"
"12BG00",NA
"12BG01",NA
"12BH00","https://www.kroevert.nl/schoolgids.pdf"
"12BI00",NA
"12BO00","http://www.bs-jfk.nl/wp-content/uploads/2015/01/JFK-schoolgids-2017-2018.pdf"
"12BP00",NA
"12BS00","http://www.wegwijzerwoerden.nl/images/doc/2017-2018 Schoolgids De Wegwijzer deel 1.pdf"
"12BT00",NA
"12BV00",NA
"12BV01",NA
"12BY00",NA
"12CC00","http://www.bredeschoolkorsbreijer.nl/images/2017-2018/Schoolgids%202017-2018%20def.pdf"
"12CF00",NA
"12CJ00",NA
"12CK00",NA
"12CN00",NA
"12CO00","https://www.hetveldboeket.info/syndeo_data/media/schoolgids/Wolderwijs_-_Schoolgids_2017-2018_Print.pdf"
"12CT00","https://www.sokkerwei.nl/syndeo_data/media/Schoolgids/Schoolgids_2017-2018_def.pdf"
"12CX00","http://www.dennenkamp.nl/uploads/1/8/1/5/18157321/2017-2018_schoolgids_.pdf"
"12DC00","http://www.obsdewissel.nl/images/schoolgids/Schoolgids-obs-de-wissel-2017-2018-v3.pdf"
"12DF00",NA
"12DF03",NA
"12DG00",NA
"12DI00",NA
"12DL00",NA
"12DO00",NA
"12DS00",NA
"12DX00","http://www.gearhing.nl/assets/Uploads/Docs/Subsite-0/Gearhing-Personeelsgids-2016-A6-definitief.pdf"
"12EA00",NA
"12EB00",NA
"12ED00","http://www.brunwerd.nl/bestanden/461235/20170918-Schoolgids-Brunwerd-2017-2018-%282%29.pdf"
"12EF00",NA
"12EG00",NA
"12EG01",NA
"12EI00",NA
"12EJ00","http://www.kleinedollard.nl/phpimg/3c35edfd4ef36a969b9/schoolgids-2017-2018.pdf"
"12ER00","https://www.obs-t-span.nl/Surplus_C01/UploadData/images/41/4075/0/Span-Schoolgids-2017-18.pdf"
"12ES00",NA
"12EV00",NA
"12EY00",NA
